Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,8.0,-2.5,-2.5,9.5,6.5,10.0,7.0
LG,-8.0,0.0,-10.5,-10.5,1.5,-1.5,2.0,-1.0
SK,2.5,10.5,0.0,0.0,12.0,9.0,12.5,9.5
두산,2.5,10.5,0.0,0.0,12.0,9.0,12.5,9.5
롯데,-9.5,-1.5,-12.0,-12.0,0.0,-3.0,0.5,-2.5
삼성,-6.5,1.5,-9.0,-9.0,3.0,0.0,3.5,0.5
한화,-10.0,-2.0,-12.5,-12.5,-0.5,-3.5,0.0,-3.0
히어로즈,-7.0,1.0,-9.5,-9.5,2.5,-0.5,3.0,0.0
