Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-16.0,0.0,-9.0,-12.0,-14.0,-7.5,-16.0,12.5
LG,16.0,0.0,16.0,7.0,4.0,2.0,8.5,0.0,28.5
NC,0.0,-16.0,0.0,-9.0,-12.0,-14.0,-7.5,-16.0,12.5
SK,9.0,-7.0,9.0,0.0,-3.0,-5.0,1.5,-7.0,21.5
넥센,12.0,-4.0,12.0,3.0,0.0,-2.0,4.5,-4.0,24.5
두산,14.0,-2.0,14.0,5.0,2.0,0.0,6.5,-2.0,26.5
롯데,7.5,-8.5,7.5,-1.5,-4.5,-6.5,0.0,-8.5,20.0
삼성,16.0,0.0,16.0,7.0,4.0,2.0,8.5,0.0,28.5
한화,-12.5,-28.5,-12.5,-21.5,-24.5,-26.5,-20.0,-28.5,0.0
