Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,4.0,-0.5,-4.5,9.0,-6.0,1.5,-6.5
LG,-4.0,0.0,-4.5,-8.5,5.0,-10.0,-2.5,-10.5
SK,0.5,4.5,0.0,-4.0,9.5,-5.5,2.0,-6.0
두산,4.5,8.5,4.0,0.0,13.5,-1.5,6.0,-2.0
롯데,-9.0,-5.0,-9.5,-13.5,0.0,-15.0,-7.5,-15.5
삼성,6.0,10.0,5.5,1.5,15.0,0.0,7.5,-0.5
한화,-1.5,2.5,-2.0,-6.0,7.5,-7.5,0.0,-8.0
현대,6.5,10.5,6.0,2.0,15.5,0.5,8.0,0.0
