Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,21.5,-8.5,-3.5,-6.5,9.5,5.5,-18.0
SK,-21.5,0.0,-30.0,-25.0,-28.0,-12.0,-16.0,-39.5
두산,8.5,30.0,0.0,5.0,2.0,18.0,14.0,-9.5
롯데,3.5,25.0,-5.0,0.0,-3.0,13.0,9.0,-14.5
삼성,6.5,28.0,-2.0,3.0,0.0,16.0,12.0,-11.5
한화,-9.5,12.0,-18.0,-13.0,-16.0,0.0,-4.0,-27.5
해태,-5.5,16.0,-14.0,-9.0,-12.0,4.0,0.0,-23.5
현대,18.0,39.5,9.5,14.5,11.5,27.5,23.5,0.0
