Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-21.0,0.0,-10.0,-19.0,-17.5,-11.0,-22.0,10.5
LG,21.0,0.0,21.0,11.0,2.0,3.5,10.0,-1.0,31.5
NC,0.0,-21.0,0.0,-10.0,-19.0,-17.5,-11.0,-22.0,10.5
SK,10.0,-11.0,10.0,0.0,-9.0,-7.5,-1.0,-12.0,20.5
넥센,19.0,-2.0,19.0,9.0,0.0,1.5,8.0,-3.0,29.5
두산,17.5,-3.5,17.5,7.5,-1.5,0.0,6.5,-4.5,28.0
롯데,11.0,-10.0,11.0,1.0,-8.0,-6.5,0.0,-11.0,21.5
삼성,22.0,1.0,22.0,12.0,3.0,4.5,11.0,0.0,32.5
한화,-10.5,-31.5,-10.5,-20.5,-29.5,-28.0,-21.5,-32.5,0.0
