Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,9.0,-17.0,-10.0,-6.0,-2.0,-6.0,2.0
LG,-9.0,0.0,-26.0,-19.0,-15.0,-11.0,-15.0,-7.0
SK,17.0,26.0,0.0,7.0,11.0,15.0,11.0,19.0
두산,10.0,19.0,-7.0,0.0,4.0,8.0,4.0,12.0
롯데,6.0,15.0,-11.0,-4.0,0.0,4.0,0.0,8.0
삼성,2.0,11.0,-15.0,-8.0,-4.0,0.0,-4.0,4.0
한화,6.0,15.0,-11.0,-4.0,0.0,4.0,0.0,8.0
히어로즈,-2.0,7.0,-19.0,-12.0,-8.0,-4.0,-8.0,0.0
