Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-8.0,-16.0,-19.5,-12.5,1.5,-6.5,-19.0
OB,8.0,0.0,-8.0,-11.5,-4.5,9.5,1.5,-11.0
롯데,16.0,8.0,0.0,-3.5,3.5,17.5,9.5,-3.0
빙그레,19.5,11.5,3.5,0.0,7.0,21.0,13.0,0.5
삼성,12.5,4.5,-3.5,-7.0,0.0,14.0,6.0,-6.5
쌍방울,-1.5,-9.5,-17.5,-21.0,-14.0,0.0,-8.0,-20.5
태평양,6.5,-1.5,-9.5,-13.0,-6.0,8.0,0.0,-12.5
해태,19.0,11.0,3.0,-0.5,6.5,20.5,12.5,0.0
