Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.5,-9.5,-2.0,-7.0,8.5,4.5,-14.0
SK,-20.5,0.0,-30.0,-22.5,-27.5,-12.0,-16.0,-34.5
두산,9.5,30.0,0.0,7.5,2.5,18.0,14.0,-4.5
롯데,2.0,22.5,-7.5,0.0,-5.0,10.5,6.5,-12.0
삼성,7.0,27.5,-2.5,5.0,0.0,15.5,11.5,-7.0
한화,-8.5,12.0,-18.0,-10.5,-15.5,0.0,-4.0,-22.5
해태,-4.5,16.0,-14.0,-6.5,-11.5,4.0,0.0,-18.5
현대,14.0,34.5,4.5,12.0,7.0,22.5,18.5,0.0
