Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-7.5,-13.0,-11.0,-4.5,-8.0,-9.5,-6.5
LG,7.5,0.0,-5.5,-3.5,3.0,-0.5,-2.0,1.0
SK,13.0,5.5,0.0,2.0,8.5,5.0,3.5,6.5
두산,11.0,3.5,-2.0,0.0,6.5,3.0,1.5,4.5
롯데,4.5,-3.0,-8.5,-6.5,0.0,-3.5,-5.0,-2.0
삼성,8.0,0.5,-5.0,-3.0,3.5,0.0,-1.5,1.5
한화,9.5,2.0,-3.5,-1.5,5.0,1.5,0.0,3.0
현대,6.5,-1.0,-6.5,-4.5,2.0,-1.5,-3.0,0.0
