Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,9.0,2.0,18.0,13.0,7.5,-3.0,14.5
LG,-9.0,0.0,-7.0,9.0,4.0,-1.5,-12.0,5.5
SK,-2.0,7.0,0.0,16.0,11.0,5.5,-5.0,12.5
넥센,-18.0,-9.0,-16.0,0.0,-5.0,-10.5,-21.0,-3.5
두산,-13.0,-4.0,-11.0,5.0,0.0,-5.5,-16.0,1.5
롯데,-7.5,1.5,-5.5,10.5,5.5,0.0,-10.5,7.0
삼성,3.0,12.0,5.0,21.0,16.0,10.5,0.0,17.5
한화,-14.5,-5.5,-12.5,3.5,-1.5,-7.0,-17.5,0.0
