Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,15.0,-18.0,-8.0,-7.0,-2.0,-5.0,10.0
LG,-15.0,0.0,-33.0,-23.0,-22.0,-17.0,-20.0,-5.0
SK,18.0,33.0,0.0,10.0,11.0,16.0,13.0,28.0
두산,8.0,23.0,-10.0,0.0,1.0,6.0,3.0,18.0
롯데,7.0,22.0,-11.0,-1.0,0.0,5.0,2.0,17.0
삼성,2.0,17.0,-16.0,-6.0,-5.0,0.0,-3.0,12.0
한화,5.0,20.0,-13.0,-3.0,-2.0,3.0,0.0,15.0
히어로즈,-10.0,5.0,-28.0,-18.0,-17.0,-12.0,-15.0,0.0
