Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,18.5,4.5,5.0,10.0,11.0,29.5,13.5
LG,-18.5,0.0,-14.0,-13.5,-8.5,-7.5,11.0,-5.0
SK,-4.5,14.0,0.0,0.5,5.5,6.5,25.0,9.0
두산,-5.0,13.5,-0.5,0.0,5.0,6.0,24.5,8.5
롯데,-10.0,8.5,-5.5,-5.0,0.0,1.0,19.5,3.5
삼성,-11.0,7.5,-6.5,-6.0,-1.0,0.0,18.5,2.5
한화,-29.5,-11.0,-25.0,-24.5,-19.5,-18.5,0.0,-16.0
히어로즈,-13.5,5.0,-9.0,-8.5,-3.5,-2.5,16.0,0.0
