Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-0.5,6.0,7.5,9.5,11.5,6.5,8.5
OB,0.5,0.0,6.5,8.0,10.0,12.0,7.0,9.0
롯데,-6.0,-6.5,0.0,1.5,3.5,5.5,0.5,2.5
삼성,-7.5,-8.0,-1.5,0.0,2.0,4.0,-1.0,1.0
쌍방울,-9.5,-10.0,-3.5,-2.0,0.0,2.0,-3.0,-1.0
태평양,-11.5,-12.0,-5.5,-4.0,-2.0,0.0,-5.0,-3.0
한화,-6.5,-7.0,-0.5,1.0,3.0,5.0,0.0,2.0
해태,-8.5,-9.0,-2.5,-1.0,1.0,3.0,-2.0,0.0
