Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,10.0,3.0,-1.5,0.0,4.0,-1.5,9.0
LG,-4.5,0.0,5.5,-1.5,-6.0,-4.5,-0.5,-6.0,4.5
NC,-10.0,-5.5,0.0,-7.0,-11.5,-10.0,-6.0,-11.5,-1.0
SK,-3.0,1.5,7.0,0.0,-4.5,-3.0,1.0,-4.5,6.0
넥센,1.5,6.0,11.5,4.5,0.0,1.5,5.5,0.0,10.5
두산,0.0,4.5,10.0,3.0,-1.5,0.0,4.0,-1.5,9.0
롯데,-4.0,0.5,6.0,-1.0,-5.5,-4.0,0.0,-5.5,5.0
삼성,1.5,6.0,11.5,4.5,0.0,1.5,5.5,0.0,10.5
한화,-9.0,-4.5,1.0,-6.0,-10.5,-9.0,-5.0,-10.5,0.0
