Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-4.0,-6.5,-2.5,-2.5,-2.5,-4.5,0.0
LG,4.0,0.0,-2.5,1.5,1.5,1.5,-0.5,4.0
SK,6.5,2.5,0.0,4.0,4.0,4.0,2.0,6.5
두산,2.5,-1.5,-4.0,0.0,0.0,0.0,-2.0,2.5
롯데,2.5,-1.5,-4.0,0.0,0.0,0.0,-2.0,2.5
삼성,2.5,-1.5,-4.0,0.0,0.0,0.0,-2.0,2.5
한화,4.5,0.5,-2.0,2.0,2.0,2.0,0.0,4.5
현대,0.0,-4.0,-6.5,-2.5,-2.5,-2.5,-4.5,0.0
