Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.0,14.5,0.5,2.5,12.0,-2.5,14.0
OB,-4.0,0.0,10.5,-3.5,-1.5,8.0,-6.5,10.0
롯데,-14.5,-10.5,0.0,-14.0,-12.0,-2.5,-17.0,-0.5
삼성,-0.5,3.5,14.0,0.0,2.0,11.5,-3.0,13.5
쌍방울,-2.5,1.5,12.0,-2.0,0.0,9.5,-5.0,11.5
한화,-12.0,-8.0,2.5,-11.5,-9.5,0.0,-14.5,2.0
해태,2.5,6.5,17.0,3.0,5.0,14.5,0.0,16.5
현대,-14.0,-10.0,0.5,-13.5,-11.5,-2.0,-16.5,0.0
