Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-6.0,-18.5,-24.5,-13.5,7.0,-4.0,-21.5
OB,6.0,0.0,-12.5,-18.5,-7.5,13.0,2.0,-15.5
롯데,18.5,12.5,0.0,-6.0,5.0,25.5,14.5,-3.0
빙그레,24.5,18.5,6.0,0.0,11.0,31.5,20.5,3.0
삼성,13.5,7.5,-5.0,-11.0,0.0,20.5,9.5,-8.0
쌍방울,-7.0,-13.0,-25.5,-31.5,-20.5,0.0,-11.0,-28.5
태평양,4.0,-2.0,-14.5,-20.5,-9.5,11.0,0.0,-17.5
해태,21.5,15.5,3.0,-3.0,8.0,28.5,17.5,0.0
