Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.5,6.5,-6.5,4.5,1.5,2.0,-20.5
OB,-3.5,0.0,3.0,-10.0,1.0,-2.0,-1.5,-24.0
롯데,-6.5,-3.0,0.0,-13.0,-2.0,-5.0,-4.5,-27.0
삼성,6.5,10.0,13.0,0.0,11.0,8.0,8.5,-14.0
쌍방울,-4.5,-1.0,2.0,-11.0,0.0,-3.0,-2.5,-25.0
한화,-1.5,2.0,5.0,-8.0,3.0,0.0,0.5,-22.0
해태,-2.0,1.5,4.5,-8.5,2.5,-0.5,0.0,-22.5
현대,20.5,24.0,27.0,14.0,25.0,22.0,22.5,0.0
