Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,7.0,16.5,1.5,1.5,17.0,-3.5,13.0
OB,-7.0,0.0,9.5,-5.5,-5.5,10.0,-10.5,6.0
롯데,-16.5,-9.5,0.0,-15.0,-15.0,0.5,-20.0,-3.5
삼성,-1.5,5.5,15.0,0.0,0.0,15.5,-5.0,11.5
쌍방울,-1.5,5.5,15.0,0.0,0.0,15.5,-5.0,11.5
한화,-17.0,-10.0,-0.5,-15.5,-15.5,0.0,-20.5,-4.0
해태,3.5,10.5,20.0,5.0,5.0,20.5,0.0,16.5
현대,-13.0,-6.0,3.5,-11.5,-11.5,4.0,-16.5,0.0
