Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,18.5,14.0,21.5,39.0,1.5,14.0,-0.5
LG,-18.5,0.0,-4.5,3.0,20.5,-17.0,-4.5,-19.0
SK,-14.0,4.5,0.0,7.5,25.0,-12.5,0.0,-14.5
두산,-21.5,-3.0,-7.5,0.0,17.5,-20.0,-7.5,-22.0
롯데,-39.0,-20.5,-25.0,-17.5,0.0,-37.5,-25.0,-39.5
삼성,-1.5,17.0,12.5,20.0,37.5,0.0,12.5,-2.0
한화,-14.0,4.5,0.0,7.5,25.0,-12.5,0.0,-14.5
현대,0.5,19.0,14.5,22.0,39.5,2.0,14.5,0.0
