Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,8.5,17.5,0.0,0.0,14.0,-4.5,15.0
OB,-8.5,0.0,9.0,-8.5,-8.5,5.5,-13.0,6.5
롯데,-17.5,-9.0,0.0,-17.5,-17.5,-3.5,-22.0,-2.5
삼성,0.0,8.5,17.5,0.0,0.0,14.0,-4.5,15.0
쌍방울,0.0,8.5,17.5,0.0,0.0,14.0,-4.5,15.0
한화,-14.0,-5.5,3.5,-14.0,-14.0,0.0,-18.5,1.0
해태,4.5,13.0,22.0,4.5,4.5,18.5,0.0,19.5
현대,-15.0,-6.5,2.5,-15.0,-15.0,-1.0,-19.5,0.0
