Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,8.0,4.0,0.5,7.5,-9.0,-4.5,-4.0
LG,-8.0,0.0,-4.0,-7.5,-0.5,-17.0,-12.5,-12.0
SK,-4.0,4.0,0.0,-3.5,3.5,-13.0,-8.5,-8.0
두산,-0.5,7.5,3.5,0.0,7.0,-9.5,-5.0,-4.5
롯데,-7.5,0.5,-3.5,-7.0,0.0,-16.5,-12.0,-11.5
삼성,9.0,17.0,13.0,9.5,16.5,0.0,4.5,5.0
한화,4.5,12.5,8.5,5.0,12.0,-4.5,0.0,0.5
현대,4.0,12.0,8.0,4.5,11.5,-5.0,-0.5,0.0
