Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.0,-1.0,2.0,3.0,-2.0,0.0,1.0
두산,-1.0,0.0,-2.0,1.0,2.0,-3.0,-1.0,0.0
롯데,1.0,2.0,0.0,3.0,4.0,-1.0,1.0,2.0
삼성,-2.0,-1.0,-3.0,0.0,1.0,-4.0,-2.0,-1.0
쌍방울,-3.0,-2.0,-4.0,-1.0,0.0,-5.0,-3.0,-2.0
한화,2.0,3.0,1.0,4.0,5.0,0.0,2.0,3.0
해태,0.0,1.0,-1.0,2.0,3.0,-2.0,0.0,1.0
현대,-1.0,0.0,-2.0,1.0,2.0,-3.0,-1.0,0.0
