Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,4.0,-7.5,-0.5,-2.0,2.5,-15.5
OB,-2.0,0.0,2.0,-9.5,-2.5,-4.0,0.5,-17.5
롯데,-4.0,-2.0,0.0,-11.5,-4.5,-6.0,-1.5,-19.5
삼성,7.5,9.5,11.5,0.0,7.0,5.5,10.0,-8.0
쌍방울,0.5,2.5,4.5,-7.0,0.0,-1.5,3.0,-15.0
한화,2.0,4.0,6.0,-5.5,1.5,0.0,4.5,-13.5
해태,-2.5,-0.5,1.5,-10.0,-3.0,-4.5,0.0,-18.0
현대,15.5,17.5,19.5,8.0,15.0,13.5,18.0,0.0
