Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,1.0,-21.0,4.5,-15.5,-7.5,-17.5,7.5
LG,-1.0,0.0,-22.0,3.5,-16.5,-8.5,-18.5,6.5
SK,21.0,22.0,0.0,25.5,5.5,13.5,3.5,28.5
넥센,-4.5,-3.5,-25.5,0.0,-20.0,-12.0,-22.0,3.0
두산,15.5,16.5,-5.5,20.0,0.0,8.0,-2.0,23.0
롯데,7.5,8.5,-13.5,12.0,-8.0,0.0,-10.0,15.0
삼성,17.5,18.5,-3.5,22.0,2.0,10.0,0.0,25.0
한화,-7.5,-6.5,-28.5,-3.0,-23.0,-15.0,-25.0,0.0
