Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-2.5,-5.0,1.0,17.5,7.0,5.5,0.5
두산,2.5,0.0,-2.5,3.5,20.0,9.5,8.0,3.0
롯데,5.0,2.5,0.0,6.0,22.5,12.0,10.5,5.5
삼성,-1.0,-3.5,-6.0,0.0,16.5,6.0,4.5,-0.5
쌍방울,-17.5,-20.0,-22.5,-16.5,0.0,-10.5,-12.0,-17.0
한화,-7.0,-9.5,-12.0,-6.0,10.5,0.0,-1.5,-6.5
해태,-5.5,-8.0,-10.5,-4.5,12.0,1.5,0.0,-5.0
현대,-0.5,-3.0,-5.5,0.5,17.0,6.5,5.0,0.0
