Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.0,-0.5,-1.0,-1.5,-3.5,-4.0,9.5
LG,-2.0,0.0,-2.5,-3.0,-3.5,-5.5,-6.0,7.5
SK,0.5,2.5,0.0,-0.5,-1.0,-3.0,-3.5,10.0
넥센,1.0,3.0,0.5,0.0,-0.5,-2.5,-3.0,10.5
두산,1.5,3.5,1.0,0.5,0.0,-2.0,-2.5,11.0
롯데,3.5,5.5,3.0,2.5,2.0,0.0,-0.5,13.0
삼성,4.0,6.0,3.5,3.0,2.5,0.5,0.0,13.5
한화,-9.5,-7.5,-10.0,-10.5,-11.0,-13.0,-13.5,0.0
