Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,23.0,-6.5,1.5,-4.0,17.0,10.5,-21.5
SK,-23.0,0.0,-29.5,-21.5,-27.0,-6.0,-12.5,-44.5
두산,6.5,29.5,0.0,8.0,2.5,23.5,17.0,-15.0
롯데,-1.5,21.5,-8.0,0.0,-5.5,15.5,9.0,-23.0
삼성,4.0,27.0,-2.5,5.5,0.0,21.0,14.5,-17.5
한화,-17.0,6.0,-23.5,-15.5,-21.0,0.0,-6.5,-38.5
해태,-10.5,12.5,-17.0,-9.0,-14.5,6.5,0.0,-32.0
현대,21.5,44.5,15.0,23.0,17.5,38.5,32.0,0.0
