Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-3.5,-6.0,1.0,18.0,4.0,2.5,-0.5
두산,3.5,0.0,-2.5,4.5,21.5,7.5,6.0,3.0
롯데,6.0,2.5,0.0,7.0,24.0,10.0,8.5,5.5
삼성,-1.0,-4.5,-7.0,0.0,17.0,3.0,1.5,-1.5
쌍방울,-18.0,-21.5,-24.0,-17.0,0.0,-14.0,-15.5,-18.5
한화,-4.0,-7.5,-10.0,-3.0,14.0,0.0,-1.5,-4.5
해태,-2.5,-6.0,-8.5,-1.5,15.5,1.5,0.0,-3.0
현대,0.5,-3.0,-5.5,1.5,18.5,4.5,3.0,0.0
