Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-21.0,0.0,-11.0,-19.0,-18.5,-12.0,-23.0,10.5
LG,21.0,0.0,21.0,10.0,2.0,2.5,9.0,-2.0,31.5
NC,0.0,-21.0,0.0,-11.0,-19.0,-18.5,-12.0,-23.0,10.5
SK,11.0,-10.0,11.0,0.0,-8.0,-7.5,-1.0,-12.0,21.5
넥센,19.0,-2.0,19.0,8.0,0.0,0.5,7.0,-4.0,29.5
두산,18.5,-2.5,18.5,7.5,-0.5,0.0,6.5,-4.5,29.0
롯데,12.0,-9.0,12.0,1.0,-7.0,-6.5,0.0,-11.0,22.5
삼성,23.0,2.0,23.0,12.0,4.0,4.5,11.0,0.0,33.5
한화,-10.5,-31.5,-10.5,-21.5,-29.5,-29.0,-22.5,-33.5,0.0
