Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,6.0,-5.5,5.5,2.5,4.0,-17.5
OB,-4.5,0.0,1.5,-10.0,1.0,-2.0,-0.5,-22.0
롯데,-6.0,-1.5,0.0,-11.5,-0.5,-3.5,-2.0,-23.5
삼성,5.5,10.0,11.5,0.0,11.0,8.0,9.5,-12.0
쌍방울,-5.5,-1.0,0.5,-11.0,0.0,-3.0,-1.5,-23.0
한화,-2.5,2.0,3.5,-8.0,3.0,0.0,1.5,-20.0
해태,-4.0,0.5,2.0,-9.5,1.5,-1.5,0.0,-21.5
현대,17.5,22.0,23.5,12.0,23.0,20.0,21.5,0.0
