Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,19.0,-9.0,0.5,-5.5,6.5,5.0,-11.5
SK,-19.0,0.0,-28.0,-18.5,-24.5,-12.5,-14.0,-30.5
두산,9.0,28.0,0.0,9.5,3.5,15.5,14.0,-2.5
롯데,-0.5,18.5,-9.5,0.0,-6.0,6.0,4.5,-12.0
삼성,5.5,24.5,-3.5,6.0,0.0,12.0,10.5,-6.0
한화,-6.5,12.5,-15.5,-6.0,-12.0,0.0,-1.5,-18.0
해태,-5.0,14.0,-14.0,-4.5,-10.5,1.5,0.0,-16.5
현대,11.5,30.5,2.5,12.0,6.0,18.0,16.5,0.0
