Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,14.0,-4.5,3.0,0.0,8.5,5.0,-9.5
SK,-14.0,0.0,-18.5,-11.0,-14.0,-5.5,-9.0,-23.5
두산,4.5,18.5,0.0,7.5,4.5,13.0,9.5,-5.0
롯데,-3.0,11.0,-7.5,0.0,-3.0,5.5,2.0,-12.5
삼성,0.0,14.0,-4.5,3.0,0.0,8.5,5.0,-9.5
한화,-8.5,5.5,-13.0,-5.5,-8.5,0.0,-3.5,-18.0
해태,-5.0,9.0,-9.5,-2.0,-5.0,3.5,0.0,-14.5
현대,9.5,23.5,5.0,12.5,9.5,18.0,14.5,0.0
