Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,19.5,-10.5,-1.0,-8.0,6.5,4.5,-15.0
SK,-19.5,0.0,-30.0,-20.5,-27.5,-13.0,-15.0,-34.5
두산,10.5,30.0,0.0,9.5,2.5,17.0,15.0,-4.5
롯데,1.0,20.5,-9.5,0.0,-7.0,7.5,5.5,-14.0
삼성,8.0,27.5,-2.5,7.0,0.0,14.5,12.5,-7.0
한화,-6.5,13.0,-17.0,-7.5,-14.5,0.0,-2.0,-21.5
해태,-4.5,15.0,-15.0,-5.5,-12.5,2.0,0.0,-19.5
현대,15.0,34.5,4.5,14.0,7.0,21.5,19.5,0.0
