Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,13.0,-22.0,-11.0,-11.0,-5.0,-5.0,10.0
LG,-13.0,0.0,-35.0,-24.0,-24.0,-18.0,-18.0,-3.0
SK,22.0,35.0,0.0,11.0,11.0,17.0,17.0,32.0
두산,11.0,24.0,-11.0,0.0,0.0,6.0,6.0,21.0
롯데,11.0,24.0,-11.0,0.0,0.0,6.0,6.0,21.0
삼성,5.0,18.0,-17.0,-6.0,-6.0,0.0,0.0,15.0
한화,5.0,18.0,-17.0,-6.0,-6.0,0.0,0.0,15.0
히어로즈,-10.0,3.0,-32.0,-21.0,-21.0,-15.0,-15.0,0.0
