Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,11.5,12.5,8.5,23.0,6.0,6.5,7.0
OB,-11.5,0.0,1.0,-3.0,11.5,-5.5,-5.0,-4.5
롯데,-12.5,-1.0,0.0,-4.0,10.5,-6.5,-6.0,-5.5
삼성,-8.5,3.0,4.0,0.0,14.5,-2.5,-2.0,-1.5
쌍방울,-23.0,-11.5,-10.5,-14.5,0.0,-17.0,-16.5,-16.0
태평양,-6.0,5.5,6.5,2.5,17.0,0.0,0.5,1.0
한화,-6.5,5.0,6.0,2.0,16.5,-0.5,0.0,0.5
해태,-7.0,4.5,5.5,1.5,16.0,-1.0,-0.5,0.0
