Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.0,-1.0,14.0,9.0,7.5,0.0,8.5
LG,-2.0,0.0,-3.0,12.0,7.0,5.5,-2.0,6.5
SK,1.0,3.0,0.0,15.0,10.0,8.5,1.0,9.5
넥센,-14.0,-12.0,-15.0,0.0,-5.0,-6.5,-14.0,-5.5
두산,-9.0,-7.0,-10.0,5.0,0.0,-1.5,-9.0,-0.5
롯데,-7.5,-5.5,-8.5,6.5,1.5,0.0,-7.5,1.0
삼성,0.0,2.0,-1.0,14.0,9.0,7.5,0.0,8.5
한화,-8.5,-6.5,-9.5,5.5,0.5,-1.0,-8.5,0.0
