Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,1.0,4.0,6.0,9.5,13.0,5.5,6.5
OB,-1.0,0.0,3.0,5.0,8.5,12.0,4.5,5.5
롯데,-4.0,-3.0,0.0,2.0,5.5,9.0,1.5,2.5
삼성,-6.0,-5.0,-2.0,0.0,3.5,7.0,-0.5,0.5
쌍방울,-9.5,-8.5,-5.5,-3.5,0.0,3.5,-4.0,-3.0
태평양,-13.0,-12.0,-9.0,-7.0,-3.5,0.0,-7.5,-6.5
한화,-5.5,-4.5,-1.5,0.5,4.0,7.5,0.0,1.0
해태,-6.5,-5.5,-2.5,-0.5,3.0,6.5,-1.0,0.0
