Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-7.0,-12.0,-16.5,-9.5,1.5,-4.5,-15.0
OB,7.0,0.0,-5.0,-9.5,-2.5,8.5,2.5,-8.0
롯데,12.0,5.0,0.0,-4.5,2.5,13.5,7.5,-3.0
빙그레,16.5,9.5,4.5,0.0,7.0,18.0,12.0,1.5
삼성,9.5,2.5,-2.5,-7.0,0.0,11.0,5.0,-5.5
쌍방울,-1.5,-8.5,-13.5,-18.0,-11.0,0.0,-6.0,-16.5
태평양,4.5,-2.5,-7.5,-12.0,-5.0,6.0,0.0,-10.5
해태,15.0,8.0,3.0,-1.5,5.5,16.5,10.5,0.0
