Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,22.5,3.5,8.0,14.0,15.0,32.5,16.5
LG,-22.5,0.0,-19.0,-14.5,-8.5,-7.5,10.0,-6.0
SK,-3.5,19.0,0.0,4.5,10.5,11.5,29.0,13.0
두산,-8.0,14.5,-4.5,0.0,6.0,7.0,24.5,8.5
롯데,-14.0,8.5,-10.5,-6.0,0.0,1.0,18.5,2.5
삼성,-15.0,7.5,-11.5,-7.0,-1.0,0.0,17.5,1.5
한화,-32.5,-10.0,-29.0,-24.5,-18.5,-17.5,0.0,-16.0
히어로즈,-16.5,6.0,-13.0,-8.5,-2.5,-1.5,16.0,0.0
