Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-5.0,-22.5,-20.0,-9.0,-26.5,-17.0,-4.0
LG,5.0,0.0,-17.5,-15.0,-4.0,-21.5,-12.0,1.0
SK,22.5,17.5,0.0,2.5,13.5,-4.0,5.5,18.5
두산,20.0,15.0,-2.5,0.0,11.0,-6.5,3.0,16.0
롯데,9.0,4.0,-13.5,-11.0,0.0,-17.5,-8.0,5.0
삼성,26.5,21.5,4.0,6.5,17.5,0.0,9.5,22.5
한화,17.0,12.0,-5.5,-3.0,8.0,-9.5,0.0,13.0
현대,4.0,-1.0,-18.5,-16.0,-5.0,-22.5,-13.0,0.0
