Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,18.5,18.5,13.0,29.0,8.5,12.5,12.0
OB,-18.5,0.0,0.0,-5.5,10.5,-10.0,-6.0,-6.5
롯데,-18.5,0.0,0.0,-5.5,10.5,-10.0,-6.0,-6.5
삼성,-13.0,5.5,5.5,0.0,16.0,-4.5,-0.5,-1.0
쌍방울,-29.0,-10.5,-10.5,-16.0,0.0,-20.5,-16.5,-17.0
태평양,-8.5,10.0,10.0,4.5,20.5,0.0,4.0,3.5
한화,-12.5,6.0,6.0,0.5,16.5,-4.0,0.0,-0.5
해태,-12.0,6.5,6.5,1.0,17.0,-3.5,0.5,0.0
