Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.0,-9.0,0.5,-4.5,6.5,5.0,-10.5
SK,-20.0,0.0,-29.0,-19.5,-24.5,-13.5,-15.0,-30.5
두산,9.0,29.0,0.0,9.5,4.5,15.5,14.0,-1.5
롯데,-0.5,19.5,-9.5,0.0,-5.0,6.0,4.5,-11.0
삼성,4.5,24.5,-4.5,5.0,0.0,11.0,9.5,-6.0
한화,-6.5,13.5,-15.5,-6.0,-11.0,0.0,-1.5,-17.0
해태,-5.0,15.0,-14.0,-4.5,-9.5,1.5,0.0,-15.5
현대,10.5,30.5,1.5,11.0,6.0,17.0,15.5,0.0
