Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,6.5,4.0,-6.5,4.5,2.5,4.0,-15.5
OB,-6.5,0.0,-2.5,-13.0,-2.0,-4.0,-2.5,-22.0
롯데,-4.0,2.5,0.0,-10.5,0.5,-1.5,0.0,-19.5
삼성,6.5,13.0,10.5,0.0,11.0,9.0,10.5,-9.0
쌍방울,-4.5,2.0,-0.5,-11.0,0.0,-2.0,-0.5,-20.0
한화,-2.5,4.0,1.5,-9.0,2.0,0.0,1.5,-18.0
해태,-4.0,2.5,0.0,-10.5,0.5,-1.5,0.0,-19.5
현대,15.5,22.0,19.5,9.0,20.0,18.0,19.5,0.0
