Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-7.0,-18.5,-24.5,-13.5,6.0,-5.0,-21.5
OB,7.0,0.0,-11.5,-17.5,-6.5,13.0,2.0,-14.5
롯데,18.5,11.5,0.0,-6.0,5.0,24.5,13.5,-3.0
빙그레,24.5,17.5,6.0,0.0,11.0,30.5,19.5,3.0
삼성,13.5,6.5,-5.0,-11.0,0.0,19.5,8.5,-8.0
쌍방울,-6.0,-13.0,-24.5,-30.5,-19.5,0.0,-11.0,-27.5
태평양,5.0,-2.0,-13.5,-19.5,-8.5,11.0,0.0,-16.5
해태,21.5,14.5,3.0,-3.0,8.0,27.5,16.5,0.0
