Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-9.5,-9.5,-7.0,27.5,-4.0,1.0,-4.5
두산,9.5,0.0,0.0,2.5,37.0,5.5,10.5,5.0
롯데,9.5,0.0,0.0,2.5,37.0,5.5,10.5,5.0
삼성,7.0,-2.5,-2.5,0.0,34.5,3.0,8.0,2.5
쌍방울,-27.5,-37.0,-37.0,-34.5,0.0,-31.5,-26.5,-32.0
한화,4.0,-5.5,-5.5,-3.0,31.5,0.0,5.0,-0.5
해태,-1.0,-10.5,-10.5,-8.0,26.5,-5.0,0.0,-5.5
현대,4.5,-5.0,-5.0,-2.5,32.0,0.5,5.5,0.0
