Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-1.5,4.5,-8.0,-8.5,-1.5,-10.0
OB,1.5,0.0,6.0,-6.5,-7.0,0.0,-8.5
롯데,-4.5,-6.0,0.0,-12.5,-13.0,-6.0,-14.5
빙그레,8.0,6.5,12.5,0.0,-0.5,6.5,-2.0
삼성,8.5,7.0,13.0,0.5,0.0,7.0,-1.5
태평양,1.5,0.0,6.0,-6.5,-7.0,0.0,-8.5
해태,10.0,8.5,14.5,2.0,1.5,8.5,0.0
