Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,27.0,0.0,11.0,17.0,19.0,35.5,22.5
LG,-27.0,0.0,-27.0,-16.0,-10.0,-8.0,8.5,-4.5
SK,0.0,27.0,0.0,11.0,17.0,19.0,35.5,22.5
두산,-11.0,16.0,-11.0,0.0,6.0,8.0,24.5,11.5
롯데,-17.0,10.0,-17.0,-6.0,0.0,2.0,18.5,5.5
삼성,-19.0,8.0,-19.0,-8.0,-2.0,0.0,16.5,3.5
한화,-35.5,-8.5,-35.5,-24.5,-18.5,-16.5,0.0,-13.0
히어로즈,-22.5,4.5,-22.5,-11.5,-5.5,-3.5,13.0,0.0
