Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,6.0,-4.5,1.0,-3.0,-6.5,-11.0,10.0
LG,-6.0,0.0,-10.5,-5.0,-9.0,-12.5,-17.0,4.0
SK,4.5,10.5,0.0,5.5,1.5,-2.0,-6.5,14.5
넥센,-1.0,5.0,-5.5,0.0,-4.0,-7.5,-12.0,9.0
두산,3.0,9.0,-1.5,4.0,0.0,-3.5,-8.0,13.0
롯데,6.5,12.5,2.0,7.5,3.5,0.0,-4.5,16.5
삼성,11.0,17.0,6.5,12.0,8.0,4.5,0.0,21.0
한화,-10.0,-4.0,-14.5,-9.0,-13.0,-16.5,-21.0,0.0
