Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,7.5,-6.0,-18.0,-13.0,3.0,0.5,-23.0
OB,-7.5,0.0,-13.5,-25.5,-20.5,-4.5,-7.0,-30.5
롯데,6.0,13.5,0.0,-12.0,-7.0,9.0,6.5,-17.0
빙그레,18.0,25.5,12.0,0.0,5.0,21.0,18.5,-5.0
삼성,13.0,20.5,7.0,-5.0,0.0,16.0,13.5,-10.0
쌍방울,-3.0,4.5,-9.0,-21.0,-16.0,0.0,-2.5,-26.0
태평양,-0.5,7.0,-6.5,-18.5,-13.5,2.5,0.0,-23.5
해태,23.0,30.5,17.0,5.0,10.0,26.0,23.5,0.0
