Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,12.5,11.5,8.5,20.0,6.0,8.5,6.0
OB,-12.5,0.0,-1.0,-4.0,7.5,-6.5,-4.0,-6.5
롯데,-11.5,1.0,0.0,-3.0,8.5,-5.5,-3.0,-5.5
삼성,-8.5,4.0,3.0,0.0,11.5,-2.5,0.0,-2.5
쌍방울,-20.0,-7.5,-8.5,-11.5,0.0,-14.0,-11.5,-14.0
태평양,-6.0,6.5,5.5,2.5,14.0,0.0,2.5,0.0
한화,-8.5,4.0,3.0,0.0,11.5,-2.5,0.0,-2.5
해태,-6.0,6.5,5.5,2.5,14.0,0.0,2.5,0.0
