Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.5,-7.5,-6.0,-17.5,-18.0,-21.5,-16.0
OB,-0.5,0.0,-8.0,-6.5,-18.0,-18.5,-22.0,-16.5
롯데,7.5,8.0,0.0,1.5,-10.0,-10.5,-14.0,-8.5
삼성,6.0,6.5,-1.5,0.0,-11.5,-12.0,-15.5,-10.0
쌍방울,17.5,18.0,10.0,11.5,0.0,-0.5,-4.0,1.5
한화,18.0,18.5,10.5,12.0,0.5,0.0,-3.5,2.0
해태,21.5,22.0,14.0,15.5,4.0,3.5,0.0,5.5
현대,16.0,16.5,8.5,10.0,-1.5,-2.0,-5.5,0.0
