Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-5.0,-2.0,-6.0,-3.0,-3.5,-5.0,1.0
LG,-3.5,0.0,-8.5,-5.5,-9.5,-6.5,-7.0,-8.5,-2.5
NC,5.0,8.5,0.0,3.0,-1.0,2.0,1.5,0.0,6.0
SK,2.0,5.5,-3.0,0.0,-4.0,-1.0,-1.5,-3.0,3.0
넥센,6.0,9.5,1.0,4.0,0.0,3.0,2.5,1.0,7.0
두산,3.0,6.5,-2.0,1.0,-3.0,0.0,-0.5,-2.0,4.0
롯데,3.5,7.0,-1.5,1.5,-2.5,0.5,0.0,-1.5,4.5
삼성,5.0,8.5,0.0,3.0,-1.0,2.0,1.5,0.0,6.0
한화,-1.0,2.5,-6.0,-3.0,-7.0,-4.0,-4.5,-6.0,0.0
