Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,3.5,5.5,3.0,1.5,8.5,3.5,0.5
OB,-3.5,0.0,2.0,-0.5,-2.0,5.0,0.0,-3.0
롯데,-5.5,-2.0,0.0,-2.5,-4.0,3.0,-2.0,-5.0
빙그레,-3.0,0.5,2.5,0.0,-1.5,5.5,0.5,-2.5
삼성,-1.5,2.0,4.0,1.5,0.0,7.0,2.0,-1.0
쌍방울,-8.5,-5.0,-3.0,-5.5,-7.0,0.0,-5.0,-8.0
태평양,-3.5,0.0,2.0,-0.5,-2.0,5.0,0.0,-3.0
해태,-0.5,3.0,5.0,2.5,1.0,8.0,3.0,0.0
