Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.0,9.0,4.0,6.0,13.0,0.0,9.0
OB,-4.0,0.0,5.0,0.0,2.0,9.0,-4.0,5.0
롯데,-9.0,-5.0,0.0,-5.0,-3.0,4.0,-9.0,0.0
삼성,-4.0,0.0,5.0,0.0,2.0,9.0,-4.0,5.0
쌍방울,-6.0,-2.0,3.0,-2.0,0.0,7.0,-6.0,3.0
한화,-13.0,-9.0,-4.0,-9.0,-7.0,0.0,-13.0,-4.0
해태,0.0,4.0,9.0,4.0,6.0,13.0,0.0,9.0
현대,-9.0,-5.0,0.0,-5.0,-3.0,4.0,-9.0,0.0
