Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.5,-3.5,-4.0,-13.5,-13.0,-18.5,-12.0
OB,-1.5,0.0,-5.0,-5.5,-15.0,-14.5,-20.0,-13.5
롯데,3.5,5.0,0.0,-0.5,-10.0,-9.5,-15.0,-8.5
삼성,4.0,5.5,0.5,0.0,-9.5,-9.0,-14.5,-8.0
쌍방울,13.5,15.0,10.0,9.5,0.0,0.5,-5.0,1.5
한화,13.0,14.5,9.5,9.0,-0.5,0.0,-5.5,1.0
해태,18.5,20.0,15.0,14.5,5.0,5.5,0.0,6.5
현대,12.0,13.5,8.5,8.0,-1.5,-1.0,-6.5,0.0
