Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,13.5,23.5,3.5,2.0,19.0,-1.5,19.0
OB,-13.5,0.0,10.0,-10.0,-11.5,5.5,-15.0,5.5
롯데,-23.5,-10.0,0.0,-20.0,-21.5,-4.5,-25.0,-4.5
삼성,-3.5,10.0,20.0,0.0,-1.5,15.5,-5.0,15.5
쌍방울,-2.0,11.5,21.5,1.5,0.0,17.0,-3.5,17.0
한화,-19.0,-5.5,4.5,-15.5,-17.0,0.0,-20.5,0.0
해태,1.5,15.0,25.0,5.0,3.5,20.5,0.0,20.5
현대,-19.0,-5.5,4.5,-15.5,-17.0,0.0,-20.5,0.0
