Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,11.0,-27.0,-14.0,-13.0,-8.0,-7.0,7.0
LG,-11.0,0.0,-38.0,-25.0,-24.0,-19.0,-18.0,-4.0
SK,27.0,38.0,0.0,13.0,14.0,19.0,20.0,34.0
두산,14.0,25.0,-13.0,0.0,1.0,6.0,7.0,21.0
롯데,13.0,24.0,-14.0,-1.0,0.0,5.0,6.0,20.0
삼성,8.0,19.0,-19.0,-6.0,-5.0,0.0,1.0,15.0
한화,7.0,18.0,-20.0,-7.0,-6.0,-1.0,0.0,14.0
히어로즈,-7.0,4.0,-34.0,-21.0,-20.0,-15.0,-14.0,0.0
