Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,7.0,-18.0,-10.0,-6.0,-2.0,-6.0,4.0
LG,-7.0,0.0,-25.0,-17.0,-13.0,-9.0,-13.0,-3.0
SK,18.0,25.0,0.0,8.0,12.0,16.0,12.0,22.0
두산,10.0,17.0,-8.0,0.0,4.0,8.0,4.0,14.0
롯데,6.0,13.0,-12.0,-4.0,0.0,4.0,0.0,10.0
삼성,2.0,9.0,-16.0,-8.0,-4.0,0.0,-4.0,6.0
한화,6.0,13.0,-12.0,-4.0,0.0,4.0,0.0,10.0
히어로즈,-4.0,3.0,-22.0,-14.0,-10.0,-6.0,-10.0,0.0
