Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.5,-2.5,0.0,-4.5,-5.5,-11.0,-9.0
OB,-1.5,0.0,-4.0,-1.5,-6.0,-7.0,-12.5,-10.5
롯데,2.5,4.0,0.0,2.5,-2.0,-3.0,-8.5,-6.5
삼성,0.0,1.5,-2.5,0.0,-4.5,-5.5,-11.0,-9.0
쌍방울,4.5,6.0,2.0,4.5,0.0,-1.0,-6.5,-4.5
한화,5.5,7.0,3.0,5.5,1.0,0.0,-5.5,-3.5
해태,11.0,12.5,8.5,11.0,6.5,5.5,0.0,2.0
현대,9.0,10.5,6.5,9.0,4.5,3.5,-2.0,0.0
