Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,4.5,5.5,-5.0,-2.5,0.0,-3.0
OB,-4.5,0.0,1.0,-9.5,-7.0,-4.5,-7.5
롯데,-5.5,-1.0,0.0,-10.5,-8.0,-5.5,-8.5
빙그레,5.0,9.5,10.5,0.0,2.5,5.0,2.0
삼성,2.5,7.0,8.0,-2.5,0.0,2.5,-0.5
태평양,0.0,4.5,5.5,-5.0,-2.5,0.0,-3.0
해태,3.0,7.5,8.5,-2.0,0.5,3.0,0.0
