Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,16.5,17.5,12.5,27.0,8.0,7.5,11.0
OB,-16.5,0.0,1.0,-4.0,10.5,-8.5,-9.0,-5.5
롯데,-17.5,-1.0,0.0,-5.0,9.5,-9.5,-10.0,-6.5
삼성,-12.5,4.0,5.0,0.0,14.5,-4.5,-5.0,-1.5
쌍방울,-27.0,-10.5,-9.5,-14.5,0.0,-19.0,-19.5,-16.0
태평양,-8.0,8.5,9.5,4.5,19.0,0.0,-0.5,3.0
한화,-7.5,9.0,10.0,5.0,19.5,0.5,0.0,3.5
해태,-11.0,5.5,6.5,1.5,16.0,-3.0,-3.5,0.0
