Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,22.5,1.5,7.0,16.0,15.0,32.5,17.5
LG,-22.5,0.0,-21.0,-15.5,-6.5,-7.5,10.0,-5.0
SK,-1.5,21.0,0.0,5.5,14.5,13.5,31.0,16.0
두산,-7.0,15.5,-5.5,0.0,9.0,8.0,25.5,10.5
롯데,-16.0,6.5,-14.5,-9.0,0.0,-1.0,16.5,1.5
삼성,-15.0,7.5,-13.5,-8.0,1.0,0.0,17.5,2.5
한화,-32.5,-10.0,-31.0,-25.5,-16.5,-17.5,0.0,-15.0
히어로즈,-17.5,5.0,-16.0,-10.5,-1.5,-2.5,15.0,0.0
