Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-2.0,1.5,-13.0,-7.0,-7.5,-12.0
OB,2.0,0.0,3.5,-11.0,-5.0,-5.5,-10.0
롯데,-1.5,-3.5,0.0,-14.5,-8.5,-9.0,-13.5
빙그레,13.0,11.0,14.5,0.0,6.0,5.5,1.0
삼성,7.0,5.0,8.5,-6.0,0.0,-0.5,-5.0
태평양,7.5,5.5,9.0,-5.5,0.5,0.0,-4.5
해태,12.0,10.0,13.5,-1.0,5.0,4.5,0.0
